Date,Price_BE,Load_FR,Gen_FR,Price_CH,Wind_BE,Solar_BE,Load_BE
09/07/2024 09:00,46.63,48550,56563.5,48.27,289.75,3327.5825,9962.745
09/07/2024 10:00,33.71,49350,56647,35.45,200.075,4329.3325,10042.795
09/07/2024 11:00,21.95,50400,55755,21.65,132.325,4914.0575,9952.29
09/07/2024 12:00,7.32,50600,55301.5,13.01,89.325,4874.465,9942.7475
09/07/2024 13:00,5.31,49550,55374.5,7.29,52.25,4373.105,9755.42
09/07/2024 14:00,12.12,48200,54475,16.24,33.35,4084.465,9626.265
09/07/2024 15:00,46.43,46900,54907,42.38,43.175,3618.345,9559.945
09/07/2024 16:00,77.36,46250,54738.5,47.64,76.125,2653.495,9618.6325
09/07/2024 17:00,102.11,47400,56609.5,57.5,82.825,1640.84,9599.8875
09/07/2024 18:00,110.09,48200,57432.5,58.91,72.975,909.0075,9372.2
09/07/2024 19:00,121.81,45950,56622.5,59.37,67.875,369.675,9091.145
09/07/2024 20:00,108.05,43750,56055.5,59.33,58.9,56.395,8821.27
09/07/2024 21:00,87.85,43850,55884.5,58.31,59.125,0,8852.73
09/07/2024 22:00,82.93,45850,54993,55.6,81.375,0,8467.26
09/07/2024 23:00,73.97,43350,52364,54.5,275.1,0,7918.675
10/07/2024 00:00,64.4,39900,51459,51.68,318.85,0,7571.0025
10/07/2024 01:00,67.25,38450,51329.5,45.23,399.875,0,7391.05
10/07/2024 02:00,61.02,36150,50798,43.7,493.625,0,7327.48
10/07/2024 03:00,54.3,35250,50366,40.77,537.8,0,7396.4675
10/07/2024 04:00,58.64,36100,50467,44.9,587.1,5.5,7554.8525
10/07/2024 05:00,74.4,38250,51800.5,48.84,704.825,237.4025,8119.4375
10/07/2024 06:00,89.54,41900,53682,56.3,825.45,845.81,8864.01
10/07/2024 07:00,101.95,45300,55660.5,56.29,911.35,1622.4175,9367.8075
10/07/2024 08:00,84.93,47750,56992,61.22,976.925,2564.93,9682.3725
10/07/2024 09:00,65,49200,57386,52.01,1011.45,3535.78,9856.2925
10/07/2024 10:00,55.8,49850,57344,49.18,1134.075,4337.0425,10091.53
10/07/2024 11:00,47.71,50800,57116.5,42.2,1368.875,4980.995,10061.315
10/07/2024 12:00,35.31,51050,55912,39.36,1608.15,5410.8525,9949.965
10/07/2024 13:00,16.42,49950,55953.5,37.85,1791.675,5478.4925,9837.9725
10/07/2024 14:00,-18.57,49100,55877,39.9,1902,5190.615,9718.3
10/07/2024 15:00,-10,48150,55284.5,40.77,1956.575,4568.7575,9363.885
10/07/2024 16:00,19.28,47050,55314,44.91,1967.525,3650.98,9418.3625
10/07/2024 17:00,75.66,47500,55932.5,54.5,1956.2,2616.8525,9373.695
10/07/2024 18:00,97.57,48450,56390,54.61,1924.075,1385.6325,9249.6675
10/07/2024 19:00,96.46,46550,55881.5,50.58,1856.25,476.8575,9103.675
10/07/2024 20:00,115.32,44850,55251,50.54,1727.825,85.38,8818.9525
10/07/2024 21:00,106.8,45050,55080.5,50.49,1578.3,0,8816.3
10/07/2024 22:00,92.75,47200,53952,49.21,1448.375,0,8453.8675
10/07/2024 23:00,93.07,43300,52316.5,60.11,1278.475,0,7938.51
11/07/2024 00:00,77.23,39950,51818.5,57.35,1181.2,0,7598.085
11/07/2024 01:00,75.83,38400,51674.5,58.82,1022.675,0,7387.385
11/07/2024 02:00,67.5,36150,50741.5,53.81,806.55,0,7308.2375
11/07/2024 03:00,65,35200,50051.5,53.06,635.125,0,7272.6475
11/07/2024 04:00,80.78,36300,50447.5,52.1,523.55,7.3925,7381.455
11/07/2024 05:00,79.4,38100,52081.5,58.05,442.4,238.67,8064.34
11/07/2024 06:00,93.75,41800,54396.5,65.34,387.275,787.6,8811.1775
11/07/2024 07:00,101.85,45500,56145.5,60.1,344.975,2049.67,9329.835
11/07/2024 08:00,89.47,47700,57119,61.89,303.15,3526.59,9711.0525
11/07/2024 09:00,80.86,48700,57108,64.41,263.225,4732.955,9856.53
11/07/2024 10:00,67.63,49300,57082,60.8,226.375,5503.05,10006.7525
11/07/2024 11:00,58.51,50200,56697.5,48,185.9,5935.965,9774.17
11/07/2024 12:00,49.07,50450,55704,43.98,140.325,6040.405,9754.7
11/07/2024 13:00,45,49200,55165.5,41.49,93.225,5974.29,9618.58
11/07/2024 14:00,50.65,48450,54423.5,43.41,56.2,5618.425,9524.155
11/07/2024 15:00,61.28,47350,54592.5,51.8,35.75,4850.26,9420.115
11/07/2024 16:00,72.77,46650,54713,60.19,24.45,3798.8425,9420.885
11/07/2024 17:00,87.11,47200,56107.5,61.29,19.725,2613.09,9380.245
11/07/2024 18:00,107.79,48050,56480,62.64,15.975,1372.1225,9226.765
11/07/2024 19:00,138.22,46150,55510.5,61.44,20.25,508.3275,8972.24
11/07/2024 20:00,131.86,44400,55665.5,63.17,43.95,82.1025,8637.3075
11/07/2024 21:00,115.41,44600,56117.5,62.67,80.85,0,8589.45
11/07/2024 22:00,97.55,46400,55442.5,56.82,121.525,0,8229.2025
11/07/2024 23:00,91.13,43550,52565,60.76,157.125,0,7886.5275
12/07/2024 00:00,69.7,40700,51812.5,56.4,228.025,0,7517.5875
12/07/2024 01:00,69,39250,50741,49.9,296.1,0,7291.345
12/07/2024 02:00,63.97,36850,49516,44.04,380.125,0,7195.51
12/07/2024 03:00,47.06,35800,49702.5,41.02,508.3,0,7233.76
12/07/2024 04:00,56.7,36700,49861.5,41.1,655.675,1.4625,7475.1475
12/07/2024 05:00,63.32,38750,50710.5,48.1,788.8,65.885,8020.6825
12/07/2024 06:00,75.4,41900,52376.5,60.21,862.925,242.6575,8746.6775
12/07/2024 07:00,86.74,45050,54432.5,74,869.225,442.99,9289.195
12/07/2024 08:00,68.48,47250,54650,69.92,851.525,690.4375,9624.1
12/07/2024 09:00,65.07,48400,54835,60.13,793.8,922.875,9686.1875
12/07/2024 10:00,64.51,48850,55887.5,58.75,687.5,1125.9675,9829.935
12/07/2024 11:00,64.17,49750,56552,53.29,573,1300.3225,9737.3075
12/07/2024 12:00,55.6,49650,56418,48.6,504.95,1606.6725,9618.1475
12/07/2024 13:00,55.01,48250,55063.5,42.19,473.8,1892.165,9418.525
12/07/2024 14:00,52.36,47350,54763.5,42.06,470.3,1976.07,9084.39
12/07/2024 15:00,66.04,46050,54071.5,41.37,486.8,1743.1625,8984.28
12/07/2024 16:00,70.16,45400,54326,42.45,520.7,1382.075,8991.5525
12/07/2024 17:00,62.76,46150,54648.5,54.05,560.325,1016.855,8951.79
12/07/2024 18:00,69.55,46900,54149,60.11,606.525,666.7575,8837.5575
12/07/2024 19:00,80.83,45000,55145.5,58.3,645.45,302.5875,8650.605
12/07/2024 20:00,91.57,43300,54437,55.53,670.6,44.8525,8395.83
12/07/2024 21:00,86.22,43700,54244.5,60.15,711.5,0,8448.1275
12/07/2024 22:00,79.48,45600,53828.5,48.6,774.7,0,8116.6925
12/07/2024 23:00,68.25,42500,51969,52.51,1041.425,0,7705.2
13/07/2024 00:00,60.87,39300,50494.5,49.48,1217.425,0,7364.345
13/07/2024 01:00,48.74,37850,49235.5,48.31,1340.625,0,7156.215
13/07/2024 02:00,38.26,34850,48001,42.07,1363.15,0,7025.585
13/07/2024 03:00,32.83,33200,47474.5,38.15,1265.925,0,6984.33
13/07/2024 04:00,31.16,32650,47103.5,30.76,1115.45,3.425,6843.535
13/07/2024 05:00,31.09,32700,47327.5,39.04,965.925,185.76,6914.0325
13/07/2024 06:00,27.99,33750,48136,39.08,849.15,693.265,7165.88
13/07/2024 07:00,26.6,35700,49173.5,30.59,738.125,1296.295,7611.9075
13/07/2024 08:00,20.97,38500,48039,12.44,629.225,1872.54,8063.2
13/07/2024 09:00,5.16,40200,47138.5,2.28,560.575,2482.11,8423.405
13/07/2024 10:00,0.04,41600,45812.5,-2.4,532.7,3101.775,8703.9125
13/07/2024 11:00,-0.01,43700,44782,-3.94,538.325,3473.815,8772.42
13/07/2024 12:00,-4.99,43800,44322.5,-14.3,558.2,3849.01,8884.9875
13/07/2024 13:00,-14.84,41400,45287.5,-22.56,578.75,4044.2525,8875.2975
13/07/2024 14:00,-11.36,39900,45081,-12.54,584.5,4109.9175,8630.5025
13/07/2024 15:00,-3.04,38700,46640.5,-5.3,563.9,3747.84,8387.9575
13/07/2024 16:00,0.22,38150,47162.5,5.38,519.9,3267.2725,8339.1525
13/07/2024 17:00,29.49,38750,49998,30.01,492.075,2462.81,8246.885
13/07/2024 18:00,48.97,40100,51088.5,50.9,499.15,1378.2575,8209.8875
13/07/2024 19:00,74.86,39050,51260,53.11,543.275,470.7225,8092.29
13/07/2024 20:00,75.81,37750,51956.5,54.79,603.6,78.885,7876.245
13/07/2024 21:00,79.1,38650,52602.5,55.99,602.7,0,7920.345
13/07/2024 22:00,65.04,40750,52033.5,54.16,574.45,0,7713.59
13/07/2024 23:00,89.02,38500,50928.5,61.36,670.7,0,7257.54
14/07/2024 00:00,63.28,35800,50429,54.63,658.8,0,6934.91
14/07/2024 01:00,55.51,34400,49554,47.83,652.775,0,6697.99
14/07/2024 02:00,44.37,32450,48332,43.77,657.85,0,6658.815
14/07/2024 03:00,37.19,31000,47852,39.56,649.4,0,6660.4775
14/07/2024 04:00,36.74,30500,47857.5,32.23,615.65,5.085,6597.1425
14/07/2024 05:00,30.53,30150,47253.5,27.18,586.85,220.9025,6662.245
14/07/2024 06:00,14.28,30900,46800,14.33,561.275,766.8225,6836.99
14/07/2024 07:00,0.29,32500,44625.5,5.71,540.75,2049.2075,7214
14/07/2024 08:00,-3.3,34800,42355,-6.08,537.25,3602.7975,7630.385
14/07/2024 09:00,-21.03,36950,40743.5,-30.99,553.825,4848.245,7908.6225
14/07/2024 10:00,-40.2,38650,40210,-47.55,567.225,5483.72,8121.13
14/07/2024 11:00,-59.47,40400,41527,-427.51,564.125,5727.4475,8155.1975
14/07/2024 12:00,-73.75,40550,40845.5,-82.57,543.15,5772.99,7940.5575
14/07/2024 13:00,-74.02,37800,40781,-67.94,509.225,5348.0275,7741.7325
14/07/2024 14:00,-51.66,36800,41798,-47.31,479.15,4479.445,7551.845
14/07/2024 15:00,-19.61,35900,44424.5,-7.81,456.75,3309.4425,7518.1225
14/07/2024 16:00,-0.47,35950,46804.5,5.05,451.65,2440.6325,7644.3525
14/07/2024 17:00,37.27,37300,49840.5,39.29,489.75,1767.6425,7851.9125
14/07/2024 18:00,59.73,39000,50952.5,55.01,561,1193.755,7997.2425
14/07/2024 19:00,87.55,38800,52536,62.97,619.425,497.175,7953.19
14/07/2024 20:00,99.47,38300,53083.5,63.1,639.05,70.22,7903.3975
14/07/2024 21:00,106.25,39550,54024,67.49,614.5,0,7954.535
14/07/2024 22:00,87.26,41500,53755.5,63.79,566.175,0,7730.005
14/07/2024 23:00,79.68,39050,51066.5,53.32,259.675,0,7321.59
15/07/2024 00:00,67.01,36250,49850,52.6,176.075,0,7020.3875
15/07/2024 01:00,61.22,35100,49200.5,52.61,110.85,0,6838.7625
15/07/2024 02:00,56.97,33150,48776,51.04,70.175,0,6796.0725
15/07/2024 03:00,61.01,32600,48288,45.42,44.575,0,6894.7825
15/07/2024 04:00,64.82,34000,49035,50.01,28.225,4.67,7093.1
15/07/2024 05:00,77.8,36450,50220.5,53.8,22.975,201.0275,7687.39
15/07/2024 06:00,91.3,40100,52776,53.3,30.775,704.82,8363.1125
15/07/2024 07:00,84.66,43900,54852.5,52.6,39.6,2079.7525,8873.9275
15/07/2024 08:00,60.77,46650,54069,45.4,46,3743.79,9202.56
15/07/2024 09:00,37.27,48400,52721,41.04,44.575,5087.0025,9337.49
15/07/2024 10:00,13.14,49450,52436.5,24,45,5950.1025,9427.0375
15/07/2024 11:00,1.98,50650,52353,7.35,47.95,6396.71,9324.9875
15/07/2024 12:00,-0.46,50750,52000,3.29,49.275,6268.5125,9372.2075
15/07/2024 13:00,-0.32,49550,51966,3.98,58.6,5345.7275,9181.325
15/07/2024 14:00,5.17,48800,51688,18.66,76.15,4010.43,8916.1975
15/07/2024 15:00,31.15,47550,52739.5,33.03,105.65,2903.545,8893.8875
15/07/2024 16:00,46.89,47050,53478.5,37.77,158.4,1883.02,8996.775
15/07/2024 17:00,66.54,47550,54382,52.61,174.35,1078.8175,8994.9325
15/07/2024 18:00,104.55,48850,54760.5,53.35,137.05,631.2375,8921.3225
15/07/2024 19:00,125.76,46600,55770.5,53.58,137.675,264.6625,8690.715
15/07/2024 20:00,104.24,44450,55526.5,57.01,172.725,33.74,8420.19
15/07/2024 21:00,92.94,45200,56191,50,205.85,0,8426.9075
15/07/2024 22:00,80.17,46550,56463,43.84,262.5,0,8143.7625
15/07/2024 23:00,54.37,42800,53924.5,49.4,1399.5,0,7631.8925
16/07/2024 00:00,32.67,39750,52557.5,42.8,1781.7,0,7360.3525
16/07/2024 01:00,37.42,38500,51844,34.14,1939.4,0,7117.3525
16/07/2024 02:00,32.34,36450,50285.5,26,1995.625,0,7032.87
16/07/2024 03:00,28.3,35400,50596,23.73,1983.4,0,7039.955
16/07/2024 04:00,33.5,36350,51075.5,30.83,1956.775,3.1725,7237.8
16/07/2024 05:00,47.77,38550,52555,33.05,1978.475,215.76,7801.7825
16/07/2024 06:00,46.47,41700,53776.5,49.36,2003.425,832.925,8437.005
16/07/2024 07:00,54.34,45500,56418,50.31,2026.225,1681.34,9024.2875
16/07/2024 08:00,36.83,48250,57876.5,43.71,2057.525,2606.595,9414.765
16/07/2024 09:00,16.02,49750,58684.5,24.88,2082.625,3320.075,9542.9175
16/07/2024 10:00,-0.32,50600,57260.5,11.5,2099.25,3558.6175,9665.1525
16/07/2024 11:00,-4.31,51500,58138.5,2.17,2107.7,3414.17,9612.0925
16/07/2024 12:00,-5.54,51750,56699,-2.63,2106.15,3378.52,9545.58
16/07/2024 13:00,-5.66,50500,56416.5,-0.48,2073.2,3551.955,9317.8725
16/07/2024 14:00,-6.11,49500,56012,-1.07,1957.375,3473.715,9197.3175
16/07/2024 15:00,-3.26,48450,56767.5,3.97,1694.625,3039.3725,9121.285
16/07/2024 16:00,28.82,48050,57100.5,23.11,1180.2,2367.525,9264.53
16/07/2024 17:00,64.68,48300,57745.5,49.82,809.975,1681.0025,9301.485
16/07/2024 18:00,88.3,49150,58759.5,53.84,680.825,1002.625,9180.9075
16/07/2024 19:00,111.89,47050,57549.5,53.58,699.225,409.76,8948.27
16/07/2024 20:00,114.64,45200,56393.5,53.38,784.375,53.9475,8662.02
16/07/2024 21:00,106.9,45750,55843.5,52.72,861.775,0,8600.59
16/07/2024 22:00,86.8,47350,54704,50.5,899.8,0,8137.15
16/07/2024 23:00,87.9,41800,54185,57.89,182,0,7586.8925
17/07/2024 00:00,73.22,38800,52765.5,55.83,213.25,0,7220.165
17/07/2024 01:00,72.94,37600,51726,54.81,267.5,0,7029.03
17/07/2024 02:00,70.58,35500,51271,50.9,303.55,0,6977.2825
17/07/2024 03:00,71.1,34450,50968.5,50.9,307.75,0,7054.8325
17/07/2024 04:00,77.6,35450,51211.5,52.05,268.675,1.87,7178.6575
17/07/2024 05:00,90.47,37700,52684,53.32,198.725,172.0025,7718.9425
17/07/2024 06:00,100.39,41000,54341,71.09,136.075,711.2275,8449.2325
17/07/2024 07:00,105.7,44750,56427,81.53,87.3,1563.6475,8948.7775
17/07/2024 08:00,78.33,47150,55493,55.37,55.1,2578.7875,9266.475
17/07/2024 09:00,59.51,47900,56284.5,44.4,37.65,3741.88,9389.765
17/07/2024 10:00,43.17,48200,57161.5,36.5,28.825,4796.1225,9594.8525
17/07/2024 11:00,34.35,48800,57177,22.59,25.825,5531.0625,9579.2875
17/07/2024 12:00,23.8,49350,55945,19.99,23.1,5750.7925,9483.115
17/07/2024 13:00,13.46,47850,55358,17.67,18.55,5735.865,9334.335
17/07/2024 14:00,15.85,46750,54617.5,16.58,12.825,5412.4675,9195.3575
17/07/2024 15:00,41.62,45800,55212.5,34.37,9.375,4725.5775,8920.2775
17/07/2024 16:00,63.81,45050,55593.5,51.92,6.525,3811.33,9010.915
17/07/2024 17:00,85.57,45900,57291,56.28,4.25,2698.2275,8950.54
17/07/2024 18:00,104.62,47100,57050.5,50.91,3.725,1372.0275,8849.905
17/07/2024 19:00,138.92,45550,56300,52.32,4.525,426.4375,8762.9275
17/07/2024 20:00,129.55,43600,56119,54.3,7.025,69.0425,8577.7275
17/07/2024 21:00,113.64,44000,56515.5,67.79,8.275,0,8593.375
17/07/2024 22:00,89.14,45700,56043.5,56.61,10.175,0,8198.07
17/07/2024 23:00,90.32,42800,54479,79.94,8.225,0,7713.33
18/07/2024 00:00,80.37,39950,52620.5,78.74,8.55,0,7371.8825
18/07/2024 01:00,71.14,38700,52019.5,59,6.95,0,7145.9575
18/07/2024 02:00,75.3,36350,50802.5,57.6,6.1,0,7069.185
18/07/2024 03:00,70.18,35550,50705.5,58.19,5.3,0,7025.3625
18/07/2024 04:00,76.91,36300,51100.5,65.15,5,1.9575,7121.82
18/07/2024 05:00,92.29,38650,51860.5,78.75,7.75,203.665,7756.8475
18/07/2024 06:00,101.69,41900,53636,76.77,8.9,837.7175,8433.3975
18/07/2024 07:00,97.25,45450,55236,65.18,11.5,1804.4475,8905.23
18/07/2024 08:00,80.15,48200,56049.5,77.91,12.25,2961.2075,9277.775
18/07/2024 09:00,65.22,49450,56084,63.74,13.075,4241.88,9436.7625
18/07/2024 10:00,48.72,50150,57097,52.59,14.175,5190.215,9584.345
18/07/2024 11:00,36.61,51500,56575.5,49.06,13.65,5665.14,9403.375
18/07/2024 12:00,35.65,51850,56788.5,43.44,12.325,5624.08,9402.815
18/07/2024 13:00,38.82,50550,56947.5,43.56,10.45,5387.4025,9272.935
18/07/2024 14:00,50.63,49500,57094,50.89,12.825,4990.8325,9225.9725
18/07/2024 15:00,69.38,48250,57846.5,65.19,20.25,4338.4,9148.6525
18/07/2024 16:00,87.1,47650,58055,78.71,36.3,3453.78,9163.5925
18/07/2024 17:00,97.56,48550,58740,91.36,53.675,2456.29,9147.5725
18/07/2024 18:00,122.76,49550,58142,53.36,73.475,1325.42,9026.43
18/07/2024 19:00,157.61,47750,57311,54,98.95,489.56,8798.67
18/07/2024 20:00,150.57,45850,57237,54,128.05,65.275,8493.005
18/07/2024 21:00,120.08,46250,56980.5,53.19,163.725,0,8452.3475
18/07/2024 22:00,102.02,47850,56396,51.91,206.125,0,8090.4825
18/07/2024 23:00,90.62,44400,54485.5,53.37,214.85,0,7726.1925
19/07/2024 00:00,80.6,41350,52883,52.59,229.75,0,7374.645
19/07/2024 01:00,80.07,40000,52249.5,52.23,187.025,0,7141.5675
19/07/2024 02:00,73.16,37650,51090.5,51,135.525,0,7058.2775
19/07/2024 03:00,71.83,36600,50618,50.95,99.3,0,7081.8375
19/07/2024 04:00,80.48,37300,50944.5,51.05,77.475,1.4425,7294.49
19/07/2024 05:00,90,39450,52769,53.39,63.425,193.89,7792.9825
19/07/2024 06:00,101.6,42650,54957,55.62,49.075,809.8475,8444.695
19/07/2024 07:00,98.4,46500,56517,55.16,33.625,1767.1775,8918.3975
19/07/2024 08:00,81.43,49100,57382.5,53.09,22.65,2856.2275,9223.415
19/07/2024 09:00,70.41,50850,56304,51,14.05,4060.76,9301.41
19/07/2024 10:00,59.86,51400,56446.5,50.52,7.225,5131.125,9483.775
19/07/2024 11:00,45.74,52100,55945.5,38.89,4.8,5822.2225,9457.6075
19/07/2024 12:00,37.86,52700,55909.5,36.64,5.45,6061.8,9393.0425
19/07/2024 13:00,37.61,52050,55531,37.59,11.45,5901.97,9260.95
19/07/2024 14:00,43.99,51550,55840.5,40.5,22.425,5342.36,8959.88
19/07/2024 15:00,65.26,50450,57602,49.19,28.9,4585.97,8843.3925
19/07/2024 16:00,77.67,49550,57787,49.99,31.75,3711.1025,8863.1675
19/07/2024 17:00,86.9,49600,58145.5,55.1,32.9,2653.7575,8827.78
19/07/2024 18:00,104.69,50150,57959.5,56.99,33.65,1356.4775,8683.1525
19/07/2024 19:00,136.98,48150,57098.5,57.12,36.65,432.3175,8478.4225
19/07/2024 20:00,120.14,46450,56264.5,55.16,39.475,63.3225,8237.8175
19/07/2024 21:00,107.11,46750,56102.5,55.07,36.6,0,8290.4125
19/07/2024 22:00,91.7,47650,55607,54.54,37.6,0,7969.49
19/07/2024 23:00,94.99,43950,53220.5,49.01,204.675,0,7560.9275
20/07/2024 00:00,89.52,40100,52053,49.99,319.425,0,7235.99
20/07/2024 01:00,86.73,38650,50799.5,50.2,342.575,0,6989.68
20/07/2024 02:00,82.39,35850,49787,44.34,294.45,0,6889.11
20/07/2024 03:00,84.37,34350,49544.5,39.14,121.9,0,6845.17
20/07/2024 04:00,86.36,34350,49607.5,39.15,38.375,1.2375,6754.27
20/07/2024 05:00,81.17,34600,50459.5,42.7,37.125,179.1725,6831.7425
20/07/2024 06:00,72.16,35750,51192.5,44.38,49.275,758.5375,7005.255
20/07/2024 07:00,67.88,38050,52042.5,44.34,55.05,1914.34,7392.4975
20/07/2024 08:00,49.9,41100,52098,41.12,59.7,3293.1625,7825.24
20/07/2024 09:00,6.12,43950,50802.5,28.56,55.5,4520.7475,8179.4825
20/07/2024 10:00,-0.35,45400,49564,21.99,40.425,5400.815,8466.2675
20/07/2024 11:00,-3.93,47250,48710,9.76,33.1,5950.9225,8538.8975
20/07/2024 12:00,-3.9,48100,48461,5.64,30.35,6185.7375,8605.85
20/07/2024 13:00,-3.1,46900,47871.5,8.87,26.875,5932.165,8599.375
20/07/2024 14:00,-2.2,46250,47531.5,15.7,22,5238.6375,8426.515
20/07/2024 15:00,1.48,45300,49254.5,26.27,18.6,4301.1325,8262.8275
20/07/2024 16:00,48.75,44650,52108.5,42.31,17.875,3342.245,8277.79
20/07/2024 17:00,76.37,45250,51426,47.11,15.3,2372.7725,8247.9125
20/07/2024 18:00,91.94,45250,52074.5,52.5,12.4,1328.64,8231.1025
20/07/2024 19:00,115.58,43450,52333,47.65,16.6,464.735,8124.5625
20/07/2024 20:00,110.46,41800,53815,49.2,27.9,58.7375,7949.215
20/07/2024 21:00,97.48,43300,54106,49.01,31.05,0,8006.41
20/07/2024 22:00,83.26,45650,53505.5,49,31.85,0,7772.07
20/07/2024 23:00,73.72,40600,51271,52.29,22.05,0,7376.1775
21/07/2024 00:00,62.84,37650,50653.5,51.41,25.1,0,7070.2375
21/07/2024 01:00,55.81,36350,49968,51.4,33.7,0,6333.735
21/07/2024 02:00,59.21,33800,48461,44.91,51.875,0,6239.6
21/07/2024 03:00,54.19,32550,47190.5,43.19,79.125,0,6198.4975
21/07/2024 04:00,56.45,32200,47196.5,41.68,83.25,0.4825,6091.4375
21/07/2024 05:00,49.66,31800,47340,42.75,73.5,140.4375,6118.665
21/07/2024 06:00,43.75,32350,47618,41.72,68.275,691.865,6316.9375
21/07/2024 07:00,25.6,34450,47520.5,32.06,79.425,1418.665,6805.895
21/07/2024 08:00,-0.4,37250,47809.5,13.61,96.75,2166.3725,7303.65
21/07/2024 09:00,0.06,39800,48101,4.48,98.925,2760.6925,7759.9125
21/07/2024 10:00,0.01,42050,47750,4.37,93.775,3222.3425,8229.2125
21/07/2024 11:00,0,43400,47155,1.02,97.275,3606.7475,8293.705
21/07/2024 12:00,-0.08,43200,47194,0.04,83.6,3827.29,8092.26
21/07/2024 13:00,-0.22,41150,47113.5,-0.83,81.6,4093.2025,7898.4625
21/07/2024 14:00,0.03,40500,46500.5,3.28,94.875,3989.195,7734.8625
21/07/2024 15:00,-0.12,39650,47866.5,11.69,99.15,3478.29,7734.775
21/07/2024 16:00,21.37,39150,49142,38.01,96.525,2722.6075,7883.51
21/07/2024 17:00,33.73,40250,49298.5,39.15,87.3,1907.6225,8101.8
21/07/2024 18:00,55.12,41700,51061,44.15,70.625,1088.355,8245.7525
21/07/2024 19:00,79.01,41350,51679.5,51.21,40.35,414.4525,8201.7225
21/07/2024 20:00,85.51,40800,51864.5,52.39,22.125,45.27,8141.2425
21/07/2024 21:00,77.78,41350,54087.5,52.71,13.35,0,8138.0775
21/07/2024 22:00,75.34,43150,54330,52.4,9.175,0,7862.6875
21/07/2024 23:00,79.59,38800,52193.5,53.27,7.925,0,7418.27
22/07/2024 00:00,67.94,35550,51367,44.6,8.075,0,7087.3275
22/07/2024 01:00,68.99,34500,50819,42.25,8.875,0,6648.7575
22/07/2024 02:00,68.3,32550,50088,39.81,10.275,0,6561.7225
22/07/2024 03:00,61.95,32100,49738,39.45,18.5,0,6599.135
22/07/2024 04:00,66.68,33450,50668,44.08,41.05,0.345,6734.2025
22/07/2024 05:00,76.79,35400,50635,53.85,90.725,158.61,7260.595
22/07/2024 06:00,81.33,38550,52209.5,52.4,178.55,745.51,7893.4425
22/07/2024 07:00,86.32,42000,54772,53.39,295.85,1718.5875,8354.065
22/07/2024 08:00,67,44300,56213.5,54.2,409.05,2962.5125,8693.7425
22/07/2024 09:00,46.96,46050,56582,52.01,566.3,4209.615,8812.82
22/07/2024 10:00,14.02,47100,56794.5,50.05,825.8,5011.525,8928.575
22/07/2024 11:00,25.48,48100,57068.5,43.39,1124.5,5264.5925,8839.71
22/07/2024 12:00,21.41,48300,57030,32.63,1421.6,5053.8125,8871.5775
22/07/2024 13:00,19.51,47100,56879.5,22.09,1673.875,4577.3675,8679.465
22/07/2024 14:00,19.72,46600,56230.5,18.77,1827.2,3884.375,8420.09
22/07/2024 15:00,25.46,45450,55876.5,35.06,1930.55,3074.8225,8388.93
22/07/2024 16:00,57.52,44650,55949.5,39.41,1987.325,2282.2475,8524.735
22/07/2024 17:00,67.36,45200,55778,52.23,2015.3,1602.84,8527.6
22/07/2024 18:00,86.3,46950,55928,52.54,2035.775,1008.39,8442.775
22/07/2024 19:00,95.73,45200,55019.5,52.55,2054.5,391.0475,8228.4325
22/07/2024 20:00,95.51,43200,54577,52.41,2059.6,37.77,7978.3775
22/07/2024 21:00,104.14,44400,55495.5,52.41,2042.725,0,8016.37
22/07/2024 22:00,84.19,45100,54847,51.19,2019.125,0,7764.655
22/07/2024 23:00,78.98,41250,52544,53.12,1915.225,0,7437.0725
23/07/2024 00:00,61.75,38150,51471,52.4,1825.1,0,7235.77
23/07/2024 01:00,55.37,37350,49708.5,44.5,1703.675,0,6767.0225
23/07/2024 02:00,53.24,35400,49754.5,42.45,1540.3,0,6697.2275
23/07/2024 03:00,50.27,34800,49659.5,41.51,1368.575,0,6711.505
23/07/2024 04:00,55.33,36000,50070,43.18,1185.525,0.0825,6887.645
23/07/2024 05:00,70.09,38200,51555,49.09,1039.375,76.5575,7393.7425
23/07/2024 06:00,74.42,41300,52948,53.03,952.125,414.2175,7981.1225
23/07/2024 07:00,86.07,45400,55658,55.01,941.5,907.125,8550.6675
23/07/2024 08:00,70.7,47950,57118.5,53.43,978.6,1611.265,8934.9525
23/07/2024 09:00,54.42,48950,58364.5,44.36,997.15,2581.9525,9063.4075
23/07/2024 10:00,44.53,49200,59508.5,42.98,898.2,3535.415,9143.3675
23/07/2024 11:00,32.3,49150,60664,41.16,715.225,4168.6725,9079.665
23/07/2024 12:00,29.27,49350,59668,39.44,562.1,4340.425,9049.93
23/07/2024 13:00,25.94,48650,59112.5,37.34,402.5,4128.795,8828.4225
23/07/2024 14:00,27.86,47550,58254.5,39.89,274.175,3649.635,8714.9925
23/07/2024 15:00,24.29,46500,57360,41.74,238.075,2925.045,8653.865
23/07/2024 16:00,61.1,45550,56981.5,41.05,252.175,2353.5975,8741.49
23/07/2024 17:00,82.52,45950,57361.5,51.5,265.85,1812.5275,8742.79
23/07/2024 18:00,93.77,47250,56726,54.26,283.5,1119.8625,8602.3175
23/07/2024 19:00,111.86,45600,56291.5,53.4,310.65,396.2,8356.3475
23/07/2024 20:00,100.2,43800,55907.5,52.4,328.55,41.6125,8161.91
